"","Date","Visitor","Visitor_Score","Home","Home_Score","OT","Home_Elo_Before","Visitor_Elo_Before","Home_Elo_After","Visitor_Elo_After","home_win_prob","visitor_win_prob","tie_prob"
"777",2024-03-08,"Minnesota-Duluth",0,"Ohio State",5,0,2315.78335341379,1954.66155218664,2331.4169815461,1945.53025826894,0.907645418417094,0.0539424899928605,0.0384120915900452
"778",2024-03-08,"Cornell",1,"Colgate",5,0,2078.52034684151,2122.96495879536,2155.51686170759,2060.00440532891,0.505960335902462,0.403979462447851,0.0900602016496868
"779",2024-03-08,"Wisconsin",4,"Minnesota",3,1,1971.5044338903,2269.62729478302,1957.6796049643,2287.92308464085,0.190866314971363,0.747407363349992,0.0617263216786445
"780",2024-03-08,"St. Lawrence",1,"Clarkson",3,0,2097.71361266964,2103.10120216579,2147.4588128313,2062.84704624356,0.564179312612294,0.352669078568929,0.0831516088187768
"781",2024-03-09,"Northeastern",0,"Connecticut",1,1,1893.61294199068,1846.21216114002,1919.81478548597,1825.41231193114,0.638255971182817,0.287163811697638,0.0745802171195458
"782",2024-03-09,"Wisconsin",6,"Ohio State",3,0,2331.4169815461,2287.92308464085,2243.72060432732,2386.03568121199,0.633004497913486,0.291809799889826,0.0751857021966886
"783",2024-03-09,"Franklin Pierce",2,"Stonehill",3,1,1586.26260809988,1561.4977549435,1614.70783044873,1538.71319932854,0.607283764788416,0.314564772682716,0.0781514625288676
"784",2024-03-09,"Clarkson",0,"Colgate",3,0,2155.51686170759,2147.4588128313,2213.19979314702,2100.98195227212,0.583636676770568,0.335476364199845,0.0808869590295874
"785",2024-03-14,"Penn State",0,"St. Lawrence",1,1,2062.84704624356,1697.00451395679,2069.39050503915,1693.21520231548,0.909660663855912,0.0523154357370839,0.0380239004070042
"786",2024-03-14,"Stonehill",1,"Cornell",7,0,2060.00440532891,1614.70783044873,2071.24745765038,1609.23817937231,0.937624999476162,0.0303449169319549,0.0320300835918835
"787",2024-03-14,"Connecticut",0,"Minnesota-Duluth",1,1,1945.53025826894,1919.81478548597,1973.87940933448,1897.11521349775,0.608610129976613,0.313391484264128,0.0779983857592589
"788",2024-03-16,"St. Lawrence",0,"Wisconsin",4,0,2386.03568121199,2069.39050503915,2403.74785808018,2058.26472875839,0.886351766367425,0.0713873191030518,0.0422609145295231
"789",2024-03-16,"Cornell",1,"Colgate",3,0,2213.19979314702,2071.24745765038,2241.57133130206,2049.8650287487,0.751435249616159,0.187332744298285,0.0612320060855561
"790",2024-03-16,"Minnesota",2,"Clarkson",3,1,2100.98195227212,1957.6796049643,2118.88398251889,1944.20017325761,0.75284362924171,0.186097742802779,0.0610586279555107
"791",2024-03-16,"Minnesota-Duluth",0,"Ohio State",9,0,2243.72060432732,1973.87940933448,2272.59858854106,1954.56012031981,0.858889343630343,0.09440262634945,0.046708030020207
"792",2024-03-22,"Clarkson",1,"Ohio State",4,0,2272.59858854106,2118.88398251889,2305.3628341133,2094.39566126594,0.763503174524194,0.176760066847371,0.0597367586284352
"793",2024-03-22,"Colgate",1,"Wisconsin",3,0,2403.74785808018,2241.57133130206,2429.78332871267,2222.23394044811,0.771901677535875,0.16941604309294,0.0586822793711851
"794",2024-03-24,"Wisconsin",0,"Ohio State",1,0,2305.3628341133,2429.78332871267,2349.38730948267,2392.1653256321,0.39219577853192,0.5193561282385,0.0884480932295801
